@relation kc_house_data_2000_noMILLIONS-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N3-F2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N7-F7

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute yr_built numeric
@attribute yr_renovated numeric
@attribute zipcode {98001,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199}
@attribute sqft_living15 numeric
@attribute sqft_lot15 numeric
@attribute price {'\'(-inf-259600]\'','\'(259600-444200]\'','\'(444200-628800]\'','\'(628800-813400]\'','\'(813400-inf)\''}

@data
1,0.75,1170,14149,1,5,7,880,290,1962,0,98022,1130,24513,'\'(259600-444200]\''
3,1.75,1800,7763,1,3,6,1470,330,1984,0,98030,1440,7483,'\'(259600-444200]\''
3,2.5,1805,3402,2,3,7,1805,0,2009,0,98002,2095,3402,'\'(259600-444200]\''
3,2,1810,7209,1,4,7,1240,570,1978,0,98032,1750,7209,'\'(259600-444200]\''
3,2.5,3170,12750,2,3,10,2360,810,1995,0,98023,2970,13125,'\'(259600-444200]\''
3,1,1250,7157,1,3,7,1250,0,1944,2010,98125,1300,6796,'\'(259600-444200]\''
5,2.5,2520,27951,1.5,3,7,1890,630,1942,1970,98155,1830,14373,'\'(259600-444200]\''
3,1,1280,9630,1,3,7,1280,0,1968,0,98072,1300,9453,'\'(259600-444200]\''
5,3,3450,9914,2,3,9,3450,0,2004,0,98023,2860,9721,'\'(259600-444200]\''
3,2.25,2120,18500,2,4,8,2120,0,1983,0,98031,2120,14479,'\'(259600-444200]\''
3,2,1680,5036,1,4,7,1680,0,1987,0,98055,1680,4921,'\'(259600-444200]\''
4,2.25,1990,21312,1,4,8,1990,0,1968,0,98058,2400,19210,'\'(259600-444200]\''
3,2,1970,79714,1,3,7,1070,900,1979,0,98058,1890,36626,'\'(259600-444200]\''
4,2.25,1760,9602,2,3,7,1760,0,1987,0,98058,1860,9656,'\'(259600-444200]\''
3,1,1240,10800,1,5,7,1240,0,1959,0,98056,1810,10800,'\'(259600-444200]\''
2,1,1350,4494,1,3,7,920,430,1949,0,98126,1470,5225,'\'(259600-444200]\''
3,1.75,1740,46580,1,4,7,1740,0,1980,0,98010,1576,54685,'\'(259600-444200]\''
5,4.5,4300,12250,2,3,10,4300,0,2004,0,98029,3950,12250,'\'(813400-inf)\''
5,3.25,2980,7095,2.5,3,9,2980,0,1998,2007,98115,1670,7140,'\'(813400-inf)\''
4,2.5,3330,9557,2,3,10,3330,0,1995,0,98006,3360,9755,'\'(813400-inf)\''
4,2.5,3030,3841,3,3,9,3030,0,2005,0,98117,1080,4922,'\'(813400-inf)\''
5,2.75,3430,15119,2,3,10,3430,0,1998,0,98075,3430,12045,'\'(813400-inf)\''
4,3,2170,4000,2,4,9,1610,560,1982,2011,98112,1670,4000,'\'(813400-inf)\''
4,2.5,2780,10480,1,3,7,1390,1390,1967,0,98033,2860,10506,'\'(813400-inf)\''
5,3.5,3750,9612,1,4,9,2030,1720,1981,0,98006,3270,9688,'\'(813400-inf)\''
5,2.5,2750,5589,1.5,5,9,1840,910,1910,0,98112,1460,4250,'\'(813400-inf)\''
4,1,2550,4000,2,3,8,2370,180,1905,0,98109,2200,4000,'\'(813400-inf)\''
4,2.25,2400,13430,1,4,9,2400,0,1964,0,98005,2580,10077,'\'(813400-inf)\''
4,2.5,2380,12573,1,4,9,2380,0,1963,0,98005,2900,10700,'\'(813400-inf)\''
4,2.25,2490,9864,1,4,8,1290,1200,1961,0,98004,2360,9864,'\'(813400-inf)\''
4,2.5,2900,23488,2,3,9,2900,0,1992,0,98053,2900,34589,'\'(628800-813400]\''
4,3.5,2140,2278,3,3,9,2140,0,2005,0,98107,1540,2285,'\'(628800-813400]\''
4,2.25,2010,9603,1,3,8,1440,570,1986,0,98027,2060,9793,'\'(628800-813400]\''
3,3.25,1510,2000,2,3,9,1330,180,2001,0,98116,1510,1352,'\'(628800-813400]\''
2,1,1420,5332,1,3,8,1070,350,1953,0,98105,2400,5406,'\'(628800-813400]\''
3,1.75,1870,9897,1,4,8,1870,0,1960,0,98040,1900,10005,'\'(628800-813400]\''
5,2.5,3040,9570,1,4,8,1640,1400,1966,0,98006,2920,8800,'\'(628800-813400]\''
5,2.5,3480,74052,1,4,8,1980,1500,1972,0,98027,2610,65775,'\'(628800-813400]\''
3,1.75,2360,8290,1,4,7,1180,1180,1950,0,98115,1880,7670,'\'(628800-813400]\''
4,2.5,2820,6180,2,3,9,2050,770,2013,0,98118,1390,4635,'\'(628800-813400]\''
4,4,3200,7708,2,3,10,3200,0,2004,0,98075,3480,7944,'\'(628800-813400]\''
4,2.25,2550,12918,2,3,9,2550,0,1987,0,98006,2550,11036,'\'(628800-813400]\''
3,1,1700,4400,1.5,4,8,1700,0,1906,0,98122,1610,4180,'\'(628800-813400]\''
3,2.5,2930,33981,2,3,9,2930,0,2000,0,98059,3720,35230,'\'(628800-813400]\''
3,3.25,3190,5283,2,3,9,3190,0,2007,0,98029,2950,5198,'\'(628800-813400]\''
4,2.25,2350,18600,2,4,9,2350,0,1977,0,98028,2880,14400,'\'(628800-813400]\''
4,2.5,2990,29170,2,3,9,2990,0,1999,0,98059,3715,29170,'\'(628800-813400]\''
4,2.25,2460,40635,1,5,8,2460,0,1968,0,98053,2250,40635,'\'(628800-813400]\''
2,2.5,2380,6600,1,3,8,2380,0,2010,0,98053,1870,6600,'\'(628800-813400]\''
4,2.5,2770,10051,2,3,10,2770,0,1987,0,98074,2730,10675,'\'(628800-813400]\''
2,1,1110,3200,1,3,7,1110,0,1925,0,98119,1170,3600,'\'(628800-813400]\''
3,2.5,2680,9750,1,4,8,1610,1070,1979,0,98034,2480,8750,'\'(628800-813400]\''
4,2.5,2620,5450,2,3,9,2620,0,2001,0,98074,2590,5371,'\'(628800-813400]\''
3,1.75,2940,6000,1,4,8,1590,1350,1957,0,98177,2880,8100,'\'(628800-813400]\''
3,2.25,2220,9800,2,3,8,2220,0,1987,0,98155,2420,10232,'\'(444200-628800]\''
3,2,1840,40438,2,3,7,1840,0,1994,0,98045,1380,44049,'\'(444200-628800]\''
3,3,1520,7500,1,3,7,1180,340,1967,0,98034,2080,8000,'\'(444200-628800]\''
4,2.5,2260,6300,2,3,7,2260,0,2001,0,98019,2300,6300,'\'(444200-628800]\''
4,1.75,1640,1480,1,4,7,820,820,1912,0,98105,1420,2342,'\'(444200-628800]\''
3,1.75,4000,11894,1,3,9,2190,1810,1987,0,98011,2530,8650,'\'(444200-628800]\''
3,1.75,3020,360241,2,3,8,3020,0,1992,0,98092,1890,209959,'\'(444200-628800]\''
5,1.75,1910,5428,1,3,8,1390,520,1954,0,98136,1820,5900,'\'(444200-628800]\''
4,2.75,2020,2750,1,3,8,1010,1010,1917,2014,98122,1840,4000,'\'(444200-628800]\''
3,1,1910,8167,1,4,8,1270,640,1951,0,98117,1500,6816,'\'(444200-628800]\''
3,2.5,2000,7251,2,3,9,2000,0,1995,0,98034,2450,8118,'\'(444200-628800]\''
3,2.75,2390,9966,1,5,8,1360,1030,1977,0,98006,2140,10713,'\'(444200-628800]\''
5,2.5,2090,8712,1,3,8,1420,670,1966,0,98008,2490,8712,'\'(444200-628800]\''
3,1.75,1650,3200,1.5,3,8,1650,0,1901,0,98102,1500,2400,'\'(444200-628800]\''
3,2.5,2370,9000,1,4,8,1570,800,1952,0,98146,2120,9500,'\'(444200-628800]\''
3,2,2040,5600,1,5,7,1120,920,1954,0,98144,2120,4958,'\'(444200-628800]\''
3,1,1500,5750,1.5,4,7,1050,450,1927,0,98126,1500,5060,'\'(444200-628800]\''
4,2.25,1890,3006,2,3,7,1890,0,2003,0,98029,1580,3000,'\'(444200-628800]\''
2,2.25,2690,15000,1,3,8,1870,820,1987,0,98023,2690,15000,'\'(444200-628800]\''
2,1,1240,57000,1,3,7,1240,0,1962,0,98075,3050,25545,'\'(444200-628800]\''
4,2.5,2230,26989,1,4,8,1400,830,1962,0,98166,2570,17702,'\'(444200-628800]\''
2,1,880,6380,1,3,7,880,0,1938,1994,98115,1340,6380,'\'(444200-628800]\''
3,1.75,1560,3000,1,4,6,770,790,1918,0,98103,1390,3000,'\'(444200-628800]\''
3,1.75,2020,8970,1,4,7,1180,840,1981,0,98072,2140,8008,'\'(444200-628800]\''
3,2.25,2180,7741,2,3,9,2180,0,1986,0,98074,2300,8581,'\'(444200-628800]\''
4,2,2130,2620,1.5,5,7,1650,480,1919,0,98103,1330,2719,'\'(444200-628800]\''
3,1.75,1330,6743,1,3,8,1330,0,1958,2002,98125,2600,7350,'\'(444200-628800]\''
4,2.75,2910,10650,1,3,8,1780,1130,1975,0,98033,2920,10988,'\'(444200-628800]\''
3,2.5,2320,3980,2,3,8,2320,0,2003,0,98027,2580,3980,'\'(444200-628800]\''
2,1,1100,6240,1,4,7,1100,0,1941,0,98199,1250,6240,'\'(444200-628800]\''
4,2.5,2940,6000,2,3,8,2940,0,2000,0,98011,2510,6600,'\'(444200-628800]\''
3,2,2380,17950,2,4,8,2110,270,1934,0,98155,2030,23900,'\'(444200-628800]\''
4,1,1660,4704,1.5,3,7,1260,400,1930,0,98115,1360,5413,'\'(444200-628800]\''
3,2.5,2250,11632,2,3,8,2250,0,1988,0,98056,2360,11632,'\'(444200-628800]\''
3,2.25,2120,40518,1,3,8,2120,0,1967,0,98075,2480,13492,'\'(444200-628800]\''
4,2.5,2400,10070,1,3,7,1510,890,1967,0,98034,2030,9964,'\'(444200-628800]\''
3,2.5,1480,4729,2,3,7,1480,0,2004,0,98053,2250,4729,'\'(444200-628800]\''
2,1.75,1210,131115,1.5,5,7,1210,0,1950,0,98070,2020,185565,'\'(444200-628800]\''
2,1,1640,14100,1,4,7,1140,500,1954,0,98006,1520,13527,'\'(444200-628800]\''
4,2.25,2220,8872,1,4,8,1110,1110,1961,0,98006,2220,9106,'\'(444200-628800]\''
4,2.75,2560,8956,1,4,7,1500,1060,1968,0,98034,2280,9234,'\'(444200-628800]\''
3,2.5,1260,889,3,3,8,1260,0,2008,0,98109,1340,1324,'\'(444200-628800]\''
4,3,2380,5125,1.5,4,7,1680,700,1925,0,98126,1410,5375,'\'(444200-628800]\''
3,2.5,1690,6642,2,3,7,1690,0,2004,0,98053,2120,5080,'\'(444200-628800]\''
3,1,1490,10650,1,3,7,1150,340,1963,0,98033,1730,9800,'\'(444200-628800]\''
4,2.5,3360,7685,2,3,9,3360,0,2001,0,98058,3060,6567,'\'(444200-628800]\''
3,1.75,1640,13500,1,3,7,1110,530,1940,0,98125,1770,12600,'\'(444200-628800]\''
3,2.5,2250,5692,2,3,8,2250,0,2000,0,98146,1320,5390,'\'(444200-628800]\''
2,1,1010,6000,1,4,6,1010,0,1944,0,98133,1610,7313,'\'(-inf-259600]\''
3,2,1230,1340,2,3,7,1020,210,2003,0,98106,1260,1312,'\'(-inf-259600]\''
3,1,1230,4380,1,3,6,1230,0,1947,0,98106,1525,6026,'\'(-inf-259600]\''
2,1,1030,4188,1,3,8,1030,0,1981,0,98038,1450,3376,'\'(-inf-259600]\''
3,1,1250,9775,1,3,7,1250,0,1971,0,98045,1390,9650,'\'(-inf-259600]\''
1,1,900,4368,1,5,6,900,0,1915,1950,98022,1290,5000,'\'(-inf-259600]\''
2,1,960,28717,1,4,6,960,0,1984,0,98070,1860,28717,'\'(-inf-259600]\''
3,1,1190,6250,1,3,7,990,200,1954,0,98108,1760,6434,'\'(-inf-259600]\''
3,2.5,1730,7442,2,3,7,1730,0,1987,0,98030,1630,6458,'\'(-inf-259600]\''
4,1,1220,8075,1,2,7,890,330,1969,0,98001,1290,7800,'\'(-inf-259600]\''
3,1.75,1650,8073,1,3,7,1100,550,1980,0,98092,1280,8073,'\'(-inf-259600]\''
3,1,1020,8100,1,3,7,1020,0,1954,0,98198,1020,8100,'\'(-inf-259600]\''
4,1.75,2020,7840,1,3,7,1010,1010,1968,0,98003,1750,8140,'\'(-inf-259600]\''
3,2.5,2020,6564,1,3,7,1310,710,1994,0,98042,1710,5151,'\'(-inf-259600]\''
3,2.5,1530,2890,2,3,7,1530,0,2001,0,98108,1540,2890,'\'(-inf-259600]\''
3,2.25,1422,3677,2,3,7,1422,0,2012,0,98092,1677,3677,'\'(-inf-259600]\''
3,1,940,8571,1,3,6,940,0,1950,0,98146,1100,8573,'\'(-inf-259600]\''
3,2,1370,9760,1,4,7,1110,260,1979,0,98023,1640,9040,'\'(-inf-259600]\''
3,1.75,1430,8505,1,4,7,1430,0,1968,0,98003,1190,8640,'\'(-inf-259600]\''
3,1,960,9633,1,5,6,960,0,1982,0,98022,1080,8610,'\'(-inf-259600]\''
2,1,750,34133,1,3,6,750,0,1950,0,98168,1460,25792,'\'(-inf-259600]\''
3,2,1410,8384,1,3,7,1410,0,1985,0,98001,1410,9205,'\'(-inf-259600]\''
2,1,1190,27007,1,4,5,1190,0,1910,0,98027,1730,12632,'\'(-inf-259600]\''
2,1,770,10000,1,3,6,770,0,1933,0,98028,2720,8062,'\'(-inf-259600]\''
3,1,1200,8514,1,3,7,1200,0,1959,0,98022,1210,8985,'\'(-inf-259600]\''
1,0.75,430,5050,1,2,4,430,0,1912,0,98014,1200,7500,'\'(-inf-259600]\''
3,1.75,1080,1306,1,3,7,580,500,1954,2003,98199,1440,2225,'\'(259600-444200]\''
4,3,2290,8250,2,3,9,2290,0,1990,0,98042,2290,8250,'\'(259600-444200]\''
3,2.25,1890,9646,1,3,8,1890,0,1966,0,98168,1580,9488,'\'(259600-444200]\''
3,1.5,1240,1221,2,3,8,1050,190,2009,0,98133,1180,887,'\'(259600-444200]\''
3,2.25,2200,8750,1,4,7,1120,1080,1964,0,98166,1460,10139,'\'(259600-444200]\''
5,1.75,2190,27260,1,4,7,2190,0,1947,1974,98166,1620,39480,'\'(259600-444200]\''
4,2.5,2430,9103,2,3,8,2430,0,1990,0,98023,2260,8090,'\'(259600-444200]\''
3,1.75,1830,51836,1,4,7,1430,400,1966,0,98059,1320,51400,'\'(259600-444200]\''
3,1,1020,7650,1,3,7,1020,0,1940,0,98133,1440,7650,'\'(259600-444200]\''
3,1.75,1260,8400,1,3,7,1260,0,1954,0,98148,1290,8750,'\'(259600-444200]\''
3,2.5,1570,9292,1,3,7,1110,460,1977,0,98001,1470,9222,'\'(259600-444200]\''
3,2.5,1650,6000,2,3,7,1650,0,1990,0,98030,1750,6000,'\'(259600-444200]\''
3,2.5,3030,45004,2,3,9,3030,0,1987,0,98077,3080,35781,'\'(259600-444200]\''
3,1.5,1950,7560,1,4,7,1320,630,1975,0,98022,1950,8941,'\'(259600-444200]\''
3,2.5,1720,6271,2,3,7,1720,0,1993,0,98038,1570,6587,'\'(259600-444200]\''
4,1.75,1810,7480,1,3,7,1230,580,1977,0,98023,1870,9594,'\'(259600-444200]\''
3,1,1050,7500,1,3,6,1050,0,1900,0,98136,1380,7500,'\'(259600-444200]\''
3,2.5,1750,22357,2,3,8,1750,0,1994,0,98045,2430,22357,'\'(259600-444200]\''
4,3,1850,9976,2,3,8,1850,0,1991,0,98059,2270,8542,'\'(259600-444200]\''
3,1,1010,5864,1,3,7,1010,0,1915,0,98116,1290,5000,'\'(259600-444200]\''
1,1,960,40946,1,5,5,960,0,1945,0,98014,1320,20350,'\'(259600-444200]\''
3,1.75,1480,2200,2,3,7,1480,0,1995,0,98103,1360,2190,'\'(259600-444200]\''
3,2,1920,7598,1,4,8,1920,0,1972,0,98177,2220,7598,'\'(259600-444200]\''
4,2.25,2570,9503,2,3,8,2570,0,1980,0,98011,1950,9600,'\'(259600-444200]\''
6,3.5,2400,8620,2,3,8,1640,760,1987,0,98034,1940,7350,'\'(259600-444200]\''
4,1,1760,7216,1,3,7,1090,670,1947,0,98133,1180,3844,'\'(259600-444200]\''
2,1,2110,4920,1.5,3,7,1460,650,1911,0,98103,1390,4732,'\'(259600-444200]\''
4,2.5,2110,9825,2,3,8,2110,0,2000,0,98059,1650,9900,'\'(259600-444200]\''
3,2.5,1710,3795,2,3,7,1710,0,2009,0,98053,1600,3821,'\'(259600-444200]\''
3,1.75,1760,5355,1,3,7,1160,600,1956,0,98118,1790,6225,'\'(259600-444200]\''
2,1,880,5111,1,3,6,880,0,1931,0,98115,1370,5111,'\'(259600-444200]\''
3,2,1450,9132,1,3,7,1450,0,1987,0,98034,1580,9104,'\'(259600-444200]\''
3,1,1220,8329,1,3,6,1220,0,1946,0,98115,1490,8322,'\'(259600-444200]\''
3,2.5,2280,10255,2,4,8,2280,0,1985,0,98058,2310,10094,'\'(259600-444200]\''
3,1.75,960,8106,1,3,7,960,0,1962,0,98052,1650,8035,'\'(259600-444200]\''
3,2.25,2110,13300,2,4,8,2110,0,1985,0,98038,2470,14000,'\'(259600-444200]\''
3,1.5,1300,12240,1,3,7,1300,0,1963,0,98028,2040,9326,'\'(259600-444200]\''
4,2.5,2390,7115,2,3,9,2390,0,1999,0,98092,2600,7916,'\'(259600-444200]\''
3,1,1350,7740,1,4,6,860,490,1947,0,98125,1130,7740,'\'(259600-444200]\''
3,2.5,1630,3425,2,3,8,1630,0,1999,0,98059,1420,3425,'\'(259600-444200]\''
3,1.5,1360,13496,1,4,8,1360,0,1960,0,98198,1900,10538,'\'(259600-444200]\''
4,1,1230,8316,1.5,3,7,1230,0,1963,0,98034,1490,8316,'\'(259600-444200]\''
4,1.5,1150,9360,1.5,3,6,1150,0,1970,0,98034,1480,8155,'\'(259600-444200]\''
5,2.5,2600,3839,2,3,7,2600,0,2005,0,98058,2180,4800,'\'(259600-444200]\''
3,1,990,6750,1,4,6,990,0,1947,0,98133,1440,6860,'\'(259600-444200]\''
4,2.5,1930,6228,2,3,8,1930,0,2000,0,98030,1930,6168,'\'(259600-444200]\''
3,2.75,2770,3809,1.5,5,7,1770,1000,1925,0,98144,1440,4000,'\'(259600-444200]\''
3,1.75,1890,10661,1,5,7,1460,430,1978,0,98038,1680,9604,'\'(259600-444200]\''
3,1.5,1220,1086,3,3,8,1220,0,2007,0,98133,1220,1422,'\'(259600-444200]\''
2,1,1100,7680,1,4,7,1100,0,1950,0,98133,1460,7680,'\'(259600-444200]\''
3,2.5,1830,6162,2,3,8,1830,0,1994,0,98092,1860,7017,'\'(259600-444200]\''
2,0.75,440,8313,1,4,5,440,0,1943,0,98070,880,26289,'\'(259600-444200]\''
2,1.5,990,1380,3,3,7,990,0,2001,0,98133,1050,1380,'\'(259600-444200]\''
3,2.25,1430,7222,2,3,7,1430,0,1993,0,98056,1430,7220,'\'(259600-444200]\''
3,1.5,1410,9000,1,3,7,1410,0,1953,0,98133,1910,7214,'\'(259600-444200]\''
4,2.25,1900,8600,1,4,8,1900,0,1975,0,98023,2120,8000,'\'(259600-444200]\''
3,1.5,1600,9072,1,4,7,1600,0,1963,0,98030,1710,8000,'\'(259600-444200]\''
2,1,750,8125,1,4,6,750,0,1943,0,98055,1340,8750,'\'(259600-444200]\''
3,1.75,1670,6720,1,3,7,1140,530,1980,0,98034,1670,7320,'\'(259600-444200]\''
3,2.25,1500,2692,2,3,7,1500,0,1986,0,98034,1470,2418,'\'(259600-444200]\''
3,1,1500,4000,1,3,6,900,600,1925,0,98117,950,4000,'\'(259600-444200]\''
2,1.5,1490,4080,1,3,7,930,560,1956,0,98126,1320,4080,'\'(259600-444200]\''
3,2,1770,14400,1,4,8,1770,0,1959,0,98166,1900,14400,'\'(259600-444200]\''
3,2.5,2340,10005,1,4,8,1460,880,1978,0,98058,2250,8162,'\'(259600-444200]\''
4,2.5,1790,6120,2,3,7,1790,0,2005,0,98059,1950,5660,'\'(259600-444200]\''
4,1,1590,7085,1.5,3,6,1590,0,1944,0,98125,1320,7085,'\'(259600-444200]\''
4,2.5,2080,4080,1,5,7,1040,1040,1962,0,98144,1340,4080,'\'(259600-444200]\''
3,1,1240,5400,1,4,7,1060,180,1940,0,98133,1429,5400,'\'(259600-444200]\''
3,1.5,1430,12199,1,3,7,1130,300,1948,0,98133,1490,8196,'\'(259600-444200]\''
4,1,1550,7620,1.5,3,7,1550,0,1957,0,98106,1450,7620,'\'(259600-444200]\''
3,2.5,1240,1115,3,3,8,1240,0,2003,0,98103,1410,1355,'\'(259600-444200]\''
