@relation kc_house_data_2000_noMILLIONS-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N3-F2-weka.filters.supervised.instance.StratifiedRemoveFolds-S22-N10-F4

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute yr_built numeric
@attribute yr_renovated numeric
@attribute zipcode {98001,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199}
@attribute sqft_living15 numeric
@attribute sqft_lot15 numeric
@attribute price {'\'(-inf-259600]\'','\'(259600-444200]\'','\'(444200-628800]\'','\'(628800-813400]\'','\'(813400-inf)\''}

@data
2,1,960,6250,1,3,6,960,0,1916,0,98136,1350,6250,'\'(259600-444200]\''
4,2.5,1890,12236,1,3,7,1230,660,1978,0,98045,1390,11360,'\'(259600-444200]\''
2,1,1070,4500,1,3,7,1070,0,1937,0,98115,1320,4465,'\'(259600-444200]\''
5,1.75,2190,27260,1,4,7,2190,0,1947,1974,98166,1620,39480,'\'(259600-444200]\''
3,1.5,1820,10608,1,4,7,1820,0,1962,0,98003,1380,8976,'\'(259600-444200]\''
2,1.5,1320,73600,1,3,7,1320,0,1993,0,98001,1320,33600,'\'(259600-444200]\''
3,2,1320,8959,1,3,7,1320,0,1993,0,98042,1740,7316,'\'(259600-444200]\''
4,1.75,2500,7690,1,3,7,1250,1250,1973,0,98155,2040,8646,'\'(259600-444200]\''
6,1.75,2240,11180,2,4,7,2240,0,1955,0,98198,1590,7955,'\'(259600-444200]\''
4,2.25,1770,33132,1,4,8,1190,580,1965,0,98058,2490,20000,'\'(259600-444200]\''
3,1.75,1790,7123,1,3,7,1790,0,1913,1995,98019,1660,8128,'\'(259600-444200]\''
4,1.75,1660,10725,1,3,7,960,700,1956,0,98168,1340,9023,'\'(259600-444200]\''
4,2.5,2960,6219,2,3,9,2960,0,2006,0,98038,2960,5361,'\'(259600-444200]\''
3,2.5,1320,2614,2,3,7,1320,0,2005,0,98118,1320,2533,'\'(259600-444200]\''
3,1.75,2160,7140,1,4,7,1670,490,1978,0,98023,1930,7350,'\'(259600-444200]\''
4,2.25,1760,9602,2,3,7,1760,0,1987,0,98058,1860,9656,'\'(259600-444200]\''
3,2,1570,5250,1,3,7,1570,0,1998,0,98092,1570,5250,'\'(259600-444200]\''
3,1.75,2340,5668,1,4,6,1200,1140,1941,0,98106,860,4800,'\'(259600-444200]\''
3,1.75,1600,14250,1,3,7,1070,530,1979,0,98023,2140,14960,'\'(259600-444200]\''
4,2.5,2190,7125,2,5,8,2190,0,1978,0,98032,2190,8075,'\'(259600-444200]\''
3,1.75,1080,1306,1,3,7,580,500,1954,2003,98199,1440,2225,'\'(259600-444200]\''
4,2.5,2240,9701,2,3,9,2240,0,1989,0,98023,2240,9410,'\'(259600-444200]\''
2,1.5,830,920,2,3,7,830,0,2005,0,98144,830,1200,'\'(259600-444200]\''
4,2.5,3504,6000,2,3,7,3504,0,2006,0,98001,2790,5231,'\'(259600-444200]\''
3,1,1240,10800,1,5,7,1240,0,1959,0,98056,1810,10800,'\'(259600-444200]\''
6,2.5,2800,10490,1,3,7,1400,1400,1968,0,98177,2290,8716,'\'(259600-444200]\''
4,2.25,2150,8250,1,4,7,1240,910,1978,0,98023,2050,7875,'\'(259600-444200]\''
3,1.75,1660,8160,1,4,7,1660,0,1951,0,98166,1490,8100,'\'(259600-444200]\''
3,2.5,1650,6000,2,3,7,1650,0,1990,0,98030,1750,6000,'\'(259600-444200]\''
2,1,1230,7560,1,3,7,1230,0,1961,0,98133,1270,7560,'\'(259600-444200]\''
3,2.75,2770,3809,1.5,5,7,1770,1000,1925,0,98144,1440,4000,'\'(259600-444200]\''
2,1,1350,4494,1,3,7,920,430,1949,0,98126,1470,5225,'\'(259600-444200]\''
4,1.75,1810,7480,1,3,7,1230,580,1977,0,98023,1870,9594,'\'(259600-444200]\''
3,2.5,1920,7415,2,3,7,1920,0,1989,0,98031,1930,7536,'\'(259600-444200]\''
5,2.5,2520,27951,1.5,3,7,1890,630,1942,1970,98155,1830,14373,'\'(259600-444200]\''
4,2.5,2100,19680,1.5,3,6,2100,0,1914,0,98055,1340,12300,'\'(259600-444200]\''
3,3,1590,7750,1,3,7,1060,530,1997,0,98038,1680,7500,'\'(259600-444200]\''
3,2,1450,9132,1,3,7,1450,0,1987,0,98034,1580,9104,'\'(259600-444200]\''
3,2.25,2200,8375,2,3,8,2200,0,1988,0,98092,2200,10002,'\'(259600-444200]\''
3,2.25,2090,10120,1,4,7,1290,800,1979,0,98058,1820,7983,'\'(259600-444200]\''
4,2.5,2050,10271,2,3,7,2050,0,1998,0,98042,2050,8103,'\'(259600-444200]\''
5,2.5,2600,3839,2,3,7,2600,0,2005,0,98058,2180,4800,'\'(259600-444200]\''
4,1,1530,8890,1,3,7,980,550,1925,0,98106,1100,5203,'\'(259600-444200]\''
4,2.5,1890,15770,2,4,7,1890,0,1968,0,98166,2410,15256,'\'(259600-444200]\''
3,1.5,1240,1221,2,3,8,1050,190,2009,0,98133,1180,887,'\'(259600-444200]\''
4,2.5,2340,8548,2,3,8,2340,0,1993,0,98031,1970,6818,'\'(259600-444200]\''
4,2.25,1950,7700,1,3,8,1350,600,1979,0,98058,2150,7350,'\'(259600-444200]\''
3,1.75,1140,22267,1,3,7,1140,0,1986,0,98045,1150,15625,'\'(259600-444200]\''
3,2.5,2420,9592,2,3,8,1780,640,1993,0,98059,2420,9145,'\'(259600-444200]\''
4,3,2010,7426,1,5,7,1090,920,1951,0,98178,1470,7426,'\'(259600-444200]\''
2,1,890,3060,1,3,7,770,120,1910,0,98105,1760,4080,'\'(444200-628800]\''
3,2.25,1840,8400,1,3,8,1290,550,1961,0,98006,2110,8400,'\'(444200-628800]\''
3,2.25,2000,217800,2,3,8,2000,0,1996,0,98024,2220,217800,'\'(444200-628800]\''
5,2.5,2990,15085,2,3,9,2990,0,2007,0,98011,3150,13076,'\'(444200-628800]\''
3,1.75,1700,8432,1,3,8,1230,470,1977,0,98125,1800,7842,'\'(444200-628800]\''
4,2.75,2280,15347,1,5,7,2280,0,1960,0,98059,2280,15347,'\'(444200-628800]\''
3,2.25,2240,9314,2,3,9,2240,0,1984,0,98074,2240,9314,'\'(444200-628800]\''
3,2.25,2180,7741,2,3,9,2180,0,1986,0,98074,2300,8581,'\'(444200-628800]\''
4,4,3570,8250,2,3,10,2860,710,2015,0,98040,2230,10000,'\'(444200-628800]\''
2,1,1030,3060,1,4,7,790,240,1918,0,98103,1390,3060,'\'(444200-628800]\''
5,3.5,2700,11675,1.5,4,6,1950,750,1948,0,98133,2160,8114,'\'(444200-628800]\''
3,2.5,2620,4874,2,3,7,2620,0,1999,0,98065,2360,4231,'\'(444200-628800]\''
3,2.5,3370,14402,2,3,9,3370,0,2004,0,98045,3330,9691,'\'(444200-628800]\''
3,2.5,2000,7251,2,3,9,2000,0,1995,0,98034,2450,8118,'\'(444200-628800]\''
2,1.75,1620,4879,1,3,7,1040,580,1924,2011,98116,1500,5000,'\'(444200-628800]\''
4,1,1560,4080,1.5,3,7,1560,0,1923,0,98103,1890,4080,'\'(444200-628800]\''
2,1.5,1320,10800,1,4,8,1320,0,1947,0,98177,2120,12040,'\'(444200-628800]\''
5,2.5,2540,3832,2,5,8,1760,780,1929,0,98117,2000,5289,'\'(444200-628800]\''
3,2.5,2010,3667,2,3,9,2010,0,2008,0,98027,2350,3600,'\'(444200-628800]\''
3,2.25,2100,8201,1,3,8,1620,480,1967,0,98178,2660,8712,'\'(444200-628800]\''
3,2.5,2250,10171,2,3,9,2250,0,1987,0,98006,2440,13390,'\'(444200-628800]\''
2,1,1380,5484,1,3,8,1030,350,1947,0,98199,1380,5347,'\'(444200-628800]\''
2,2,1270,3881,1,4,6,610,660,1926,0,98105,1370,5000,'\'(444200-628800]\''
3,2.5,2360,9005,1,5,7,1340,1020,1929,0,98133,1520,9005,'\'(444200-628800]\''
3,2.75,2390,9966,1,5,8,1360,1030,1977,0,98006,2140,10713,'\'(444200-628800]\''
3,1.75,1550,4708,1,4,7,860,690,1949,0,98115,1880,5600,'\'(444200-628800]\''
3,1,1670,4080,1,3,7,1170,500,1967,0,98115,1560,4080,'\'(444200-628800]\''
3,1.75,3020,360241,2,3,8,3020,0,1992,0,98092,1890,209959,'\'(444200-628800]\''
4,2.25,1870,7700,2,3,7,1870,0,1977,0,98052,1970,7700,'\'(444200-628800]\''
5,2.75,2910,53898,1,5,7,1510,1400,1979,0,98077,3210,216928,'\'(444200-628800]\''
4,1.5,1580,7350,1,4,7,960,620,1963,0,98052,1560,7350,'\'(444200-628800]\''
3,2.5,2370,9000,1,4,8,1570,800,1952,0,98146,2120,9500,'\'(444200-628800]\''
5,2.5,2090,8712,1,3,8,1420,670,1966,0,98008,2490,8712,'\'(444200-628800]\''
2,1,1030,8786,1,3,6,1030,0,1956,0,98146,1480,8121,'\'(-inf-259600]\''
3,1.75,1150,8690,1,4,7,1150,0,1977,0,98042,1330,7040,'\'(-inf-259600]\''
3,1.75,1320,17390,1,4,7,1320,0,1956,0,98003,1550,19265,'\'(-inf-259600]\''
3,1,1230,4380,1,3,6,1230,0,1947,0,98106,1525,6026,'\'(-inf-259600]\''
3,2,1230,1340,2,3,7,1020,210,2003,0,98106,1260,1312,'\'(-inf-259600]\''
2,2.75,1590,20917,1.5,3,5,1590,0,1920,0,98001,1310,6000,'\'(-inf-259600]\''
3,2.25,1422,3677,2,3,7,1422,0,2012,0,98092,1677,3677,'\'(-inf-259600]\''
3,1.75,1250,10122,1,3,7,1250,0,1994,0,98010,1980,10175,'\'(-inf-259600]\''
2,1,750,34133,1,3,6,750,0,1950,0,98168,1460,25792,'\'(-inf-259600]\''
3,2,1410,8384,1,3,7,1410,0,1985,0,98001,1410,9205,'\'(-inf-259600]\''
3,1,990,8528,1,3,6,990,0,1966,0,98023,1228,8840,'\'(-inf-259600]\''
3,1.5,1580,7200,1,4,7,1080,500,1976,0,98092,1580,7470,'\'(-inf-259600]\''
2,0.75,900,9600,1,3,6,900,0,1941,0,98166,1250,14280,'\'(-inf-259600]\''
4,1.5,1280,8000,1,3,6,1280,0,1960,0,98178,1420,8211,'\'(-inf-259600]\''
3,1.5,1010,5000,1,3,6,1010,0,1943,0,98178,980,5000,'\'(-inf-259600]\''
3,2,1710,4697,1.5,5,6,1710,0,1941,0,98002,1030,4705,'\'(-inf-259600]\''
3,1.5,1220,6000,1,3,7,1220,0,1968,0,98055,1660,6000,'\'(-inf-259600]\''
2,1,700,9500,1,3,6,700,0,1951,0,98118,1020,5617,'\'(-inf-259600]\''
4,2.25,2460,44431,1,4,9,2460,0,1957,0,98007,2830,44431,'\'(813400-inf)\''
4,4.25,4930,25714,2,3,12,4930,0,2005,0,98092,3620,23035,'\'(813400-inf)\''
5,2.75,2830,6137,2,3,9,2830,0,2010,0,98074,3170,6285,'\'(813400-inf)\''
4,2,2490,9525,2,5,9,2490,0,1968,0,98040,2770,9525,'\'(813400-inf)\''
5,2.75,3010,12611,2,3,10,3010,0,1994,0,98052,2890,9456,'\'(813400-inf)\''
4,2.5,2830,5000,2,3,9,2830,0,1995,0,98105,1950,5000,'\'(813400-inf)\''
5,2.5,2750,5589,1.5,5,9,1840,910,1910,0,98112,1460,4250,'\'(813400-inf)\''
5,2.25,2730,6000,1.5,3,8,2130,600,1927,0,98105,2730,6000,'\'(813400-inf)\''
4,4.5,5670,84267,2,3,11,5670,0,2008,0,98010,4100,83729,'\'(813400-inf)\''
